YEAR,BY YEAR NO,BY ROUND NO,Team1_NO,Team1,Seed1,ROUND,CURRENT ROUND,Score1,Team2_NO,Team2,Seed2,ROUND.1,CURRENT ROUND.1,Score2,Team1_Win,Rank,Team,Conference,W-L,AdjEM,AdjustO,AdjustO Rank,AdjustD,AdjustD Rank,AdjustT,AdjustT Rank,Luck,Luck Rank,SOS AdjEM,SOS AdjEM Rank,SOS OppO,SOS OppO Rank,SOS OppD,SOS OppD Rank,NCSOS AdjEM,NCSOS AdjEM Rank,Year,Rank_Team2,Team_Team2,Conference_Team2,W-L_Team2,AdjEM_Team2,AdjustO_Team2,AdjustO Rank_Team2,AdjustD_Team2,AdjustD Rank_Team2,AdjustT_Team2,AdjustT Rank_Team2,Luck_Team2,Luck Rank_Team2,SOS AdjEM_Team2,SOS AdjEM Rank_Team2,SOS OppO_Team2,SOS OppO Rank_Team2,SOS OppD_Team2,SOS OppD Rank_Team2,NCSOS AdjEM_Team2,NCSOS AdjEM Rank_Team2,Year_Team2,Bart_Team,Bart_Rank,Bart_AdjOE,Bart_AdjDE,Bart_Barthag,Bart_AdjT,Bart_SOS,Bart_NCSOS,Bart_EliteSOS,Bart_WAB,Bart_QualO,Bart_QualD,Bart_QualBarthag,Bart_Year,Bart_Team_Team2,Bart_Rank_Team2,Bart_AdjOE_Team2,Bart_AdjDE_Team2,Bart_Barthag_Team2,Bart_AdjT_Team2,Bart_SOS_Team2,Bart_NCSOS_Team2,Bart_EliteSOS_Team2,Bart_WAB_Team2,Bart_QualO_Team2,Bart_QualD_Team2,Bart_QualBarthag_Team2,Bart_Year_Team2
2025,2036,27,0,Maryland,4,64,64,81.0,0,Grand Canyon,13,64,64,49.0,1,12.0,Maryland,B10,25-8,26.37,118.2,27.0,91.8,6.0,69.9,57.0,-0.038,279.0,10.99,52.0,113.1,42.0,102.1,55.0,-10.36,359.0,2025.0,94.0,Grand Canyon,WAC,26-7,7.18,107.8,151.0,100.6,68.0,71.5,15.0,0.019,128.0,-3.49,254.0,103.1,304.0,106.6,148.0,-3.27,275.0,2025.0,Maryland,10.0,117.83548147616392,92.04080900812914,0.9448599174207472,69.8413813380682,0.6746738439884312,0.3383914893144432,0.6890063510855721,4.561240805628361,127.91903090558564,98.8994992191043,0.95068118683784,2025.0,Grand Canyon,83.0,108.5323279077313,99.47083469930108,0.7315716990319117,71.46711462481679,0.4105199839807642,0.4148608574777986,0.8828529560669977,-2.481224619318509,174.75042566115005,159.20546063514948,0.744858752320539,2025.0
2025,2036,28,0,Missouri,6,64,64,57.0,0,Drake,11,64,64,67.0,0,15.0,Missouri,SEC,22-11,24.44,125.3,6.0,100.9,71.0,68.2,121.0,-0.048,297.0,13.1,32.0,113.8,26.0,100.7,33.0,-9.25,355.0,2025.0,58.0,Drake,MVC,30-3,14.21,112.7,75.0,98.5,44.0,58.8,364.0,0.004,166.0,-0.4,160.0,107.3,140.0,107.7,188.0,-2.64,252.0,2025.0,Missouri,16.0,127.00068679464864,100.80205783570574,0.934434250847037,68.11172788182489,0.683459541034536,0.3779606301837202,0.6367626203903659,3.042639013120343,134.67753316576398,106.61552636837745,0.936256511320001,2025.0,Drake,58.0,112.53844861926872,98.4662212198112,0.8229095639427179,58.59922791807969,0.4594360528752572,0.3807047293514669,0.8668578221772639,2.297254385640756,122.88980701312911,94.49485650510356,0.9535378324347444,2025.0
2025,2036,29,0,Texas Tech,3,64,64,82.0,0,UNC Wilmington,14,64,64,72.0,1,7.0,Texas Tech,B12,25-8,28.04,125.3,5.0,97.3,37.0,65.5,281.0,-0.045,293.0,11.26,50.0,111.9,58.0,100.6,31.0,-4.68,305.0,2025.0,106.0,UNC Wilmington,CAA,27-7,5.17,112.3,85.0,107.2,184.0,65.4,284.0,0.055,59.0,-4.56,281.0,104.9,262.0,109.5,293.0,-4.95,309.0,2025.0,Texas Tech,7.0,126.01035404152776,96.69979326920934,0.9545513082497972,65.55442387381238,0.7164123483011229,0.4445238143295601,0.6532813260542438,5.779329486472105,133.2697448794143,101.93472412287672,0.9561646559190828,2025.0,UNC Wilmington,109.0,112.22925229934964,106.79182426475812,0.6390207582426691,65.13215547069599,0.3628110970833676,0.3366691098228919,0.9006098820754436,-3.25740653732357,110.88965335090413,107.33013735608397,0.592714952968405,2025.0
2025,2036,30,0,Kansas,7,64,64,72.0,0,Arkansas,10,64,64,79.0,0,21.0,Kansas,B12,21-12,23.29,116.0,49.0,92.7,11.0,68.4,113.0,-0.024,250.0,15.56,12.0,114.9,12.0,99.4,9.0,8.77,25.0,2025.0,40.0,Arkansas,SEC,20-13,17.71,112.9,73.0,95.2,18.0,69.4,68.0,-0.008,202.0,13.87,23.0,114.8,13.0,100.9,41.0,-2.51,249.0,2025.0,Kansas,20.0,116.10972385831424,93.04473756536636,0.9273538590188825,68.29688252623212,0.7837726637194214,0.6457065358485422,0.582773307270714,4.091234850953741,116.19950991685008,94.86279848681716,0.9115803542355158,2025.0,Arkansas,43.0,111.8979132416747,95.44909686523788,0.8615745414719157,69.26290326097963,0.7107904384879452,0.4557942144552124,0.6278956593247178,1.2403100610066944,119.43809987610308,100.9680886154274,0.873462657573843,2025.0
2025,2036,31,0,St. John's,2,64,64,83.0,0,Nebraska Omaha,15,64,64,53.0,1,11.0,St. John's,BE,30-4,26.41,113.9,64.0,87.5,1.0,70.2,49.0,-0.019,233.0,9.16,61.0,111.9,59.0,102.7,65.0,-0.04,173.0,2025.0,157.0,Nebraska Omaha,Sum,22-12,0.46,111.1,97.0,110.6,254.0,67.8,145.0,0.071,37.0,-2.53,214.0,106.8,161.0,109.3,278.0,0.39,158.0,2025.0,St. John's,15.0,112.5584367894196,89.089333480872,0.936379105987292,70.0968249420341,0.686457646129365,0.5310548542077046,0.7245577969709083,7.847714575634807,121.82285435885966,96.80896327156928,0.933579878850469,2025.0,Nebraska Omaha,126.0,112.16124203388527,108.4183051897447,0.5963588601213913,67.69426162038481,0.4244992885107702,0.4192698934108254,0.8629995034500408,-6.521573072870962,92.9851536804814,100.24827605893718,0.2963134203248957,2025.0
2025,2036,32,0,Duke,1,32,32,89.0,0,Baylor,9,32,32,66.0,1,1.0,Duke,ACC,31-3,38.26,128.0,3.0,89.7,4.0,65.8,267.0,-0.019,232.0,10.12,56.0,112.5,47.0,102.4,62.0,9.35,21.0,2025.0,29.0,Baylor,B12,19-14,21.16,120.9,16.0,99.7,57.0,64.6,320.0,-0.054,314.0,15.72,10.0,113.8,27.0,98.1,1.0,7.69,33.0,2025.0,Duke,2.0,128.45299865947808,91.27235521437396,0.9807295490177556,65.70601161203474,0.6926588042776931,0.644729530989934,0.6937024836544587,9.589480097511872,133.2953565788253,94.88668962053356,0.9803275093570724,2025.0,Baylor,27.0,120.49989695519652,99.27555682582845,0.9027463748807674,64.61952368401806,0.7538383722472766,0.5493914073516155,0.5816390908177199,1.951140242703936,122.49032785330203,107.7899523488755,0.8130950266319188,2025.0
2025,2036,33,0,Arizona,4,32,32,87.0,0,Oregon,5,32,32,83.0,1,14.0,Arizona,B12,22-12,25.73,122.6,12.0,96.9,33.0,69.9,54.0,-0.049,303.0,16.41,4.0,115.3,7.0,98.9,4.0,5.05,53.0,2025.0,32.0,Oregon,B10,24-9,20.12,116.6,39.0,96.5,30.0,67.7,151.0,0.085,27.0,14.14,20.0,114.4,19.0,100.3,23.0,4.08,68.0,2025.0,Arizona,9.0,123.93988554912418,96.46766123201814,0.9469379414567538,69.86235391238591,0.7772464265144614,0.574969843179526,0.5647592664672031,5.399394172038579,124.24482457669528,97.84917574917247,0.939715804197734,2025.0,Oregon,39.0,115.13225206039507,97.25465901154858,0.8744190179747394,67.65180463861674,0.7532893704731829,0.5838262073624971,0.6402133688843276,5.312404749952156,130.33466287602386,112.12545992064864,0.8494892883841205,2025.0
2025,2036,34,0,BYU,6,32,32,91.0,0,Wisconsin,3,32,32,89.0,1,24.0,BYU,B12,24-9,22.36,123.0,11.0,100.7,69.0,67.3,180.0,0.036,85.0,11.11,51.0,111.9,60.0,100.7,36.0,-7.91,347.0,2025.0,13.0,Wisconsin,B10,26-9,25.99,122.1,13.0,96.1,28.0,67.6,152.0,-0.033,270.0,13.91,22.0,114.3,22.0,100.4,26.0,-0.1,174.0,2025.0,BYU,14.0,125.44319652485432,99.09017260029016,0.9377288058419232,67.1996641685125,0.7028807657136524,0.3857263856680576,0.6437198927990134,4.7722491469056525,132.65847502885617,107.7833227746064,0.9159101819775456,2025.0,Wisconsin,12.0,122.43035063171342,96.11281594533158,0.941762618101104,67.47347734115786,0.7332336647888628,0.5001601554301586,0.6506168125509911,5.940911348893766,134.24243724912887,103.68545013174368,0.9512134768790274,2025.0
2025,2036,35,0,Alabama,2,32,32,80.0,0,Saint Mary's,7,32,32,66.0,1,6.0,Alabama,SEC,25-8,30.01,126.6,4.0,96.5,31.0,74.9,1.0,0.029,103.0,19.6,1.0,118.3,1.0,98.7,3.0,12.1,10.0,2025.0,22.0,Saint Mary's,WCC,28-5,23.14,115.3,56.0,92.2,8.0,61.7,359.0,0.005,162.0,5.43,87.0,111.1,71.0,105.6,121.0,5.15,48.0,2025.0,Alabama,5.0,127.63431250721868,96.3555875529754,0.9620546519869744,74.64530030548477,0.8272843444413476,0.7206031228913149,0.545749567569339,9.767871646400147,131.2731297117418,98.22510552838868,0.965617169819675,2025.0,Saint Mary's,24.0,114.96507041279422,92.78402695529287,0.92165647311788,61.76739224394407,0.5992100773988814,0.5782671162658416,0.7744647483411299,4.145801011107246,122.02466984828284,94.42752469463416,0.9501921795282872,2025.0
2025,2036,36,0,Houston,1,32,32,81.0,0,Gonzaga,8,32,32,76.0,1,3.0,Houston,B12,30-4,35.42,123.2,10.0,87.8,2.0,61.5,360.0,0.015,138.0,13.68,24.0,113.6,33.0,99.9,17.0,2.59,100.0,2025.0,9.0,Gonzaga,WCC,25-8,27.29,123.6,9.0,96.3,29.0,70.2,46.0,-0.074,341.0,7.04,72.0,110.8,74.0,103.8,79.0,8.76,26.0,2025.0,Houston,1.0,124.79116814038312,87.98706334888266,0.9823410658141606,61.42459571231544,0.7616491887528929,0.5592750772838015,0.6234285245261073,11.550293928454796,136.92933487850507,95.16408226257124,0.9849974322311276,2025.0,Gonzaga,11.0,123.30354561969838,96.42680415633252,0.944141109714098,70.14058738718329,0.6419804482114285,0.6615937354486038,0.7318641973437555,2.7221126542431704,130.885317001468,102.87630719913194,0.9409848312696096,2025.0
2025,2036,37,0,McNeese,12,32,32,62.0,0,Purdue,4,32,32,76.0,0,59.0,McNeese,Slnd,27-6,13.8,114.3,63.0,100.5,66.0,65.4,283.0,-0.023,249.0,-2.35,204.0,104.8,267.0,107.1,164.0,8.97,23.0,2025.0,19.0,Purdue,B10,22-11,23.87,124.3,7.0,100.4,64.0,65.0,297.0,-0.007,198.0,15.76,9.0,115.4,6.0,99.7,15.0,10.41,18.0,2025.0,McNeese,63.0,113.41426926012652,100.7421184660552,0.7961750153092221,65.24875549378324,0.4153037257778515,0.5443064275336428,0.8663479102987977,-0.8565022487997853,106.0260033652786,89.94819922168284,0.8688900195679315,2025.0,Purdue,18.0,125.04646410526856,100.00302881969267,0.9289107434789338,65.04192847293521,0.7848905005121233,0.6686274963412914,0.6200125060885685,4.25577330541205,141.18396453339858,115.25081671629648,0.9116507553267028,2025.0
2025,2036,38,0,Kentucky,3,32,32,84.0,0,Illinois,6,32,32,75.0,1,16.0,Kentucky,SEC,22-11,24.26,123.8,8.0,99.6,56.0,71.0,23.0,0.007,157.0,17.86,3.0,116.9,3.0,99.0,6.0,3.76,75.0,2025.0,20.0,Illinois,B10,21-12,23.59,121.7,15.0,98.1,41.0,71.4,18.0,-0.018,230.0,15.98,6.0,115.0,10.0,99.0,7.0,3.41,83.0,2025.0,Kentucky,17.0,123.86159609102384,98.71417667562832,0.9314874918639106,70.86709737975919,0.7649901798815494,0.5674244679415512,0.5722998901446886,5.552137292865328,137.48666708730067,111.4130420354713,0.9182083630152562,2025.0,Illinois,23.0,122.20739327252514,98.4886003496994,0.922831511465484,71.33264472419656,0.746932868773005,0.532800579806566,0.6070149546600775,3.3619645960154543,136.8287672692517,110.0578097556156,0.9244100030389252,2025.0
2025,2036,39,0,Tennessee,2,32,32,67.0,0,UCLA,7,32,32,58.0,1,5.0,Tennessee,SEC,27-7,31.14,120.3,18.0,89.1,3.0,63.7,346.0,0.016,135.0,15.96,7.0,116.7,4.0,100.7,34.0,-0.87,202.0,2025.0,27.0,UCLA,B10,22-10,21.78,116.9,36.0,95.1,17.0,64.9,301.0,-0.008,203.0,12.61,37.0,113.7,28.0,101.1,45.0,-5.19,313.0,2025.0,Tennessee,6.0,119.28529550141148,91.08197581226544,0.956984163533471,63.8229936153664,0.7487799562000357,0.5099483589765812,0.5955959693765928,9.26015249717268,125.42457726444874,94.2397838670782,0.9639945385363824,2025.0,UCLA,25.0,117.86968194711524,95.26033891315106,0.9204963288425208,65.02772641785505,0.6938732713322011,0.4291556478937879,0.6522627494998864,3.2554651319544723,135.67417623046003,114.64429744193136,0.8740059785720399,2025.0
2025,2036,40,0,Auburn,1,32,32,82.0,0,Creighton,9,32,32,70.0,1,4.0,Auburn,SEC,28-5,35.11,128.5,2.0,93.4,12.0,67.6,154.0,0.03,100.0,19.07,2.0,117.1,2.0,98.1,2.0,10.39,19.0,2025.0,36.0,Creighton,BE,24-10,18.71,116.9,35.0,98.2,42.0,67.1,192.0,0.049,70.0,11.52,46.0,112.3,50.0,100.7,35.0,5.42,46.0,2025.0,Auburn,3.0,129.04917339853188,93.65311137283548,0.975561477344148,67.77574259587571,0.8038577372933223,0.6607209056209858,0.5443640116901852,12.459737107999448,135.3611053985767,96.61814864310074,0.9797186529257336,2025.0,Creighton,33.0,117.3335186987278,98.24147356684912,0.8851680777964978,67.13520597837474,0.7117836274752921,0.6071807754413183,0.6763486189772241,3.0887512429909125,125.11996439437652,101.73356682145342,0.915253016370582,2025.0
2025,2036,41,0,Michigan,5,32,32,91.0,0,Texas A&M,4,32,32,79.0,1,25.0,Michigan,B10,25-9,22.32,116.0,48.0,93.7,13.0,69.5,64.0,0.07,41.0,14.91,13.0,114.5,18.0,99.6,11.0,3.87,72.0,2025.0,17.0,Texas A&M,SEC,22-10,24.06,116.2,44.0,92.1,7.0,66.2,238.0,0.001,175.0,16.14,5.0,115.5,5.0,99.4,10.0,7.1,40.0,2025.0,Michigan,26.0,115.120800732274,94.41608521893826,0.9072164328589624,69.42183897215929,0.7707128708469682,0.5902897697587259,0.6261886999434512,6.233451928942882,120.5161092511579,98.29353103132752,0.91245533075853,2025.0,Texas A&M,22.0,115.67569445335997,93.12112487650704,0.9237362568046,66.08263363883935,0.7747769467153652,0.6303087517461121,0.6050911296807561,5.169738417543416,127.91847030732494,103.50136729731211,0.9195164635127104,2025.0
2025,2036,42,0,Mississippi,6,32,32,91.0,0,Iowa St.,3,32,32,78.0,1,26.0,Mississippi,SEC,22-11,22.09,117.9,31.0,95.8,23.0,68.1,130.0,0.018,132.0,15.82,8.0,115.2,8.0,99.3,8.0,-0.56,194.0,2025.0,10.0,Iowa St.,B12,24-9,27.01,119.5,21.0,92.5,10.0,68.6,103.0,-0.048,298.0,12.67,36.0,113.4,37.0,100.7,37.0,-0.85,201.0,2025.0,Mississippi,28.0,117.39255839156333,96.94824535346484,0.9002927601464502,67.97668640599109,0.73702781105833,0.5056186873239632,0.5867593613263573,4.808460318206156,130.1196312479874,102.84654127653228,0.9373202884046148,2025.0,Iowa St.,8.0,118.87612577798704,92.34659861869484,0.9480502617321662,68.54014292227471,0.7339090052732286,0.5003855795963056,0.6379832004179375,5.410344931454126,131.20515442831768,99.20445768470066,0.9614008412608638,2025.0
2025,2036,43,0,New Mexico,10,32,32,63.0,0,Michigan St.,2,32,32,71.0,0,42.0,New Mexico,MWC,26-7,17.02,112.4,83.0,95.4,20.0,72.7,4.0,-0.0,179.0,6.02,82.0,109.0,93.0,103.0,70.0,5.14,49.0,2025.0,8.0,Michigan St.,B10,27-6,27.62,118.2,28.0,90.6,5.0,67.8,143.0,-0.009,206.0,13.41,27.0,114.3,23.0,100.9,39.0,0.41,155.0,2025.0,New Mexico,40.0,111.74699802593857,94.9168352990928,0.8672911628918493,73.0736198486627,0.6106527913512327,0.5573798910355522,0.7558945686900288,2.777967944748994,121.27394205192424,98.63290341967536,0.9150130936138816,2025.0,Michigan St.,13.0,116.8331226745475,91.83561523229206,0.9409543586767471,67.8592222437676,0.7332936821889642,0.5121700911947783,0.6600785222600336,7.840298234301583,119.61222131983055,91.40433009335068,0.9566057724934736,2025.0
2025,2036,44,0,Florida,1,32,32,77.0,0,Connecticut,8,32,32,75.0,1,2.0,Florida,SEC,30-4,36.19,128.6,1.0,92.5,9.0,69.6,59.0,0.007,159.0,14.48,16.0,114.6,17.0,100.1,19.0,-1.97,232.0,2025.0,34.0,Connecticut,BE,23-10,19.37,121.9,14.0,102.6,95.0,63.8,343.0,-0.019,234.0,10.16,55.0,112.2,52.0,102.0,54.0,-0.13,177.0,2025.0,Florida,4.0,127.69877703124725,94.00594003308316,0.9713250279949716,69.51588046613504,0.7297111680538528,0.4708655005449901,0.6311185508171578,11.116490086186554,135.31163719313804,96.98152847860798,0.9787556305897936,2025.0,Connecticut,35.0,121.59511375949592,102.00998801420316,0.8828499476585918,63.7819844586174,0.6786382345405646,0.5088042299976502,0.6963619706135953,2.2080075237533108,127.61647659983306,103.46897704197548,0.9177538845840688,2025.0
2025,2036,45,0,Colorado St.,12,32,32,71.0,0,Maryland,4,32,32,72.0,0,43.0,Colorado St.,MWC,25-9,16.96,116.1,47.0,99.1,51.0,66.0,251.0,0.025,117.0,5.57,86.0,109.3,90.0,103.7,78.0,1.43,131.0,2025.0,12.0,Maryland,B10,25-8,26.37,118.2,27.0,91.8,6.0,69.9,57.0,-0.038,279.0,10.99,52.0,113.1,42.0,102.1,55.0,-10.36,359.0,2025.0,Colorado St.,38.0,116.87913274095185,98.59985199880578,0.876078972200789,66.01237358598875,0.6223328530885583,0.5562252604932058,0.7686586488476957,0.8922053173966205,121.18480332164866,107.11611090404588,0.8052032131393667,2025.0,Maryland,10.0,117.83548147616392,92.04080900812914,0.9448599174207472,69.8413813380682,0.6746738439884312,0.3383914893144432,0.6890063510855721,4.561240805628361,127.91903090558564,98.8994992191043,0.95068118683784,2025.0
2025,2036,46,0,Drake,11,32,32,64.0,0,Texas Tech,3,32,32,77.0,0,58.0,Drake,MVC,30-3,14.21,112.7,75.0,98.5,44.0,58.8,364.0,0.004,166.0,-0.4,160.0,107.3,140.0,107.7,188.0,-2.64,252.0,2025.0,7.0,Texas Tech,B12,25-8,28.04,125.3,5.0,97.3,37.0,65.5,281.0,-0.045,293.0,11.26,50.0,111.9,58.0,100.6,31.0,-4.68,305.0,2025.0,Drake,58.0,112.53844861926872,98.4662212198112,0.8229095639427179,58.59922791807969,0.4594360528752572,0.3807047293514669,0.8668578221772639,2.297254385640756,122.88980701312911,94.49485650510356,0.9535378324347444,2025.0,Texas Tech,7.0,126.01035404152776,96.69979326920934,0.9545513082497972,65.55442387381238,0.7164123483011229,0.4445238143295601,0.6532813260542438,5.779329486472105,133.2697448794143,101.93472412287672,0.9561646559190828,2025.0
2025,2036,47,0,Arkansas,10,32,32,75.0,0,St. John's,2,32,32,66.0,1,40.0,Arkansas,SEC,20-13,17.71,112.9,73.0,95.2,18.0,69.4,68.0,-0.008,202.0,13.87,23.0,114.8,13.0,100.9,41.0,-2.51,249.0,2025.0,11.0,St. John's,BE,30-4,26.41,113.9,64.0,87.5,1.0,70.2,49.0,-0.019,233.0,9.16,61.0,111.9,59.0,102.7,65.0,-0.04,173.0,2025.0,Arkansas,43.0,111.8979132416747,95.44909686523788,0.8615745414719157,69.26290326097963,0.7107904384879452,0.4557942144552124,0.6278956593247178,1.2403100610066944,119.43809987610308,100.9680886154274,0.873462657573843,2025.0,St. John's,15.0,112.5584367894196,89.089333480872,0.936379105987292,70.0968249420341,0.686457646129365,0.5310548542077046,0.7245577969709083,7.847714575634807,121.82285435885966,96.80896327156928,0.933579878850469,2025.0
2025,2036,48,0,Duke,1,16,16,100.0,0,Arizona,4,16,16,93.0,1,1.0,Duke,ACC,31-3,38.26,128.0,3.0,89.7,4.0,65.8,267.0,-0.019,232.0,10.12,56.0,112.5,47.0,102.4,62.0,9.35,21.0,2025.0,14.0,Arizona,B12,22-12,25.73,122.6,12.0,96.9,33.0,69.9,54.0,-0.049,303.0,16.41,4.0,115.3,7.0,98.9,4.0,5.05,53.0,2025.0,Duke,2.0,128.45299865947808,91.27235521437396,0.9807295490177556,65.70601161203474,0.6926588042776931,0.644729530989934,0.6937024836544587,9.589480097511872,133.2953565788253,94.88668962053356,0.9803275093570724,2025.0,Arizona,9.0,123.93988554912418,96.46766123201814,0.9469379414567538,69.86235391238591,0.7772464265144614,0.574969843179526,0.5647592664672031,5.399394172038579,124.24482457669528,97.84917574917247,0.939715804197734,2025.0
2025,2036,49,0,Alabama,2,16,16,113.0,0,BYU,6,16,16,88.0,1,6.0,Alabama,SEC,25-8,30.01,126.6,4.0,96.5,31.0,74.9,1.0,0.029,103.0,19.6,1.0,118.3,1.0,98.7,3.0,12.1,10.0,2025.0,24.0,BYU,B12,24-9,22.36,123.0,11.0,100.7,69.0,67.3,180.0,0.036,85.0,11.11,51.0,111.9,60.0,100.7,36.0,-7.91,347.0,2025.0,Alabama,5.0,127.63431250721868,96.3555875529754,0.9620546519869744,74.64530030548477,0.8272843444413476,0.7206031228913149,0.545749567569339,9.767871646400147,131.2731297117418,98.22510552838868,0.965617169819675,2025.0,BYU,14.0,125.44319652485432,99.09017260029016,0.9377288058419232,67.1996641685125,0.7028807657136524,0.3857263856680576,0.6437198927990134,4.7722491469056525,132.65847502885617,107.7833227746064,0.9159101819775456,2025.0
2025,2036,50,0,Houston,1,16,16,62.0,0,Purdue,4,16,16,60.0,1,3.0,Houston,B12,30-4,35.42,123.2,10.0,87.8,2.0,61.5,360.0,0.015,138.0,13.68,24.0,113.6,33.0,99.9,17.0,2.59,100.0,2025.0,19.0,Purdue,B10,22-11,23.87,124.3,7.0,100.4,64.0,65.0,297.0,-0.007,198.0,15.76,9.0,115.4,6.0,99.7,15.0,10.41,18.0,2025.0,Houston,1.0,124.79116814038312,87.98706334888266,0.9823410658141606,61.42459571231544,0.7616491887528929,0.5592750772838015,0.6234285245261073,11.550293928454796,136.92933487850507,95.16408226257124,0.9849974322311276,2025.0,Purdue,18.0,125.04646410526856,100.00302881969267,0.9289107434789338,65.04192847293521,0.7848905005121233,0.6686274963412914,0.6200125060885685,4.25577330541205,141.18396453339858,115.25081671629648,0.9116507553267028,2025.0
2025,2036,51,0,Kentucky,3,16,16,65.0,0,Tennessee,2,16,16,78.0,0,16.0,Kentucky,SEC,22-11,24.26,123.8,8.0,99.6,56.0,71.0,23.0,0.007,157.0,17.86,3.0,116.9,3.0,99.0,6.0,3.76,75.0,2025.0,5.0,Tennessee,SEC,27-7,31.14,120.3,18.0,89.1,3.0,63.7,346.0,0.016,135.0,15.96,7.0,116.7,4.0,100.7,34.0,-0.87,202.0,2025.0,Kentucky,17.0,123.86159609102384,98.71417667562832,0.9314874918639106,70.86709737975919,0.7649901798815494,0.5674244679415512,0.5722998901446886,5.552137292865328,137.48666708730067,111.4130420354713,0.9182083630152562,2025.0,Tennessee,6.0,119.28529550141148,91.08197581226544,0.956984163533471,63.8229936153664,0.7487799562000357,0.5099483589765812,0.5955959693765928,9.26015249717268,125.42457726444874,94.2397838670782,0.9639945385363824,2025.0
2025,2036,52,0,Auburn,1,16,16,78.0,0,Michigan,5,16,16,65.0,1,4.0,Auburn,SEC,28-5,35.11,128.5,2.0,93.4,12.0,67.6,154.0,0.03,100.0,19.07,2.0,117.1,2.0,98.1,2.0,10.39,19.0,2025.0,25.0,Michigan,B10,25-9,22.32,116.0,48.0,93.7,13.0,69.5,64.0,0.07,41.0,14.91,13.0,114.5,18.0,99.6,11.0,3.87,72.0,2025.0,Auburn,3.0,129.04917339853188,93.65311137283548,0.975561477344148,67.77574259587571,0.8038577372933223,0.6607209056209858,0.5443640116901852,12.459737107999448,135.3611053985767,96.61814864310074,0.9797186529257336,2025.0,Michigan,26.0,115.120800732274,94.41608521893826,0.9072164328589624,69.42183897215929,0.7707128708469682,0.5902897697587259,0.6261886999434512,6.233451928942882,120.5161092511579,98.29353103132752,0.91245533075853,2025.0
2025,2036,53,0,Mississippi,6,16,16,70.0,0,Michigan St.,2,16,16,73.0,0,26.0,Mississippi,SEC,22-11,22.09,117.9,31.0,95.8,23.0,68.1,130.0,0.018,132.0,15.82,8.0,115.2,8.0,99.3,8.0,-0.56,194.0,2025.0,8.0,Michigan St.,B10,27-6,27.62,118.2,28.0,90.6,5.0,67.8,143.0,-0.009,206.0,13.41,27.0,114.3,23.0,100.9,39.0,0.41,155.0,2025.0,Mississippi,28.0,117.39255839156333,96.94824535346484,0.9002927601464502,67.97668640599109,0.73702781105833,0.5056186873239632,0.5867593613263573,4.808460318206156,130.1196312479874,102.84654127653228,0.9373202884046148,2025.0,Michigan St.,13.0,116.8331226745475,91.83561523229206,0.9409543586767471,67.8592222437676,0.7332936821889642,0.5121700911947783,0.6600785222600336,7.840298234301583,119.61222131983055,91.40433009335068,0.9566057724934736,2025.0
2025,2036,54,0,Florida,1,16,16,87.0,0,Maryland,4,16,16,71.0,1,2.0,Florida,SEC,30-4,36.19,128.6,1.0,92.5,9.0,69.6,59.0,0.007,159.0,14.48,16.0,114.6,17.0,100.1,19.0,-1.97,232.0,2025.0,12.0,Maryland,B10,25-8,26.37,118.2,27.0,91.8,6.0,69.9,57.0,-0.038,279.0,10.99,52.0,113.1,42.0,102.1,55.0,-10.36,359.0,2025.0,Florida,4.0,127.69877703124725,94.00594003308316,0.9713250279949716,69.51588046613504,0.7297111680538528,0.4708655005449901,0.6311185508171578,11.116490086186554,135.31163719313804,96.98152847860798,0.9787556305897936,2025.0,Maryland,10.0,117.83548147616392,92.04080900812914,0.9448599174207472,69.8413813380682,0.6746738439884312,0.3383914893144432,0.6890063510855721,4.561240805628361,127.91903090558564,98.8994992191043,0.95068118683784,2025.0
2025,2036,55,0,Texas Tech,3,16,16,85.0,0,Arkansas,10,16,16,80.0,1,7.0,Texas Tech,B12,25-8,28.04,125.3,5.0,97.3,37.0,65.5,281.0,-0.045,293.0,11.26,50.0,111.9,58.0,100.6,31.0,-4.68,305.0,2025.0,40.0,Arkansas,SEC,20-13,17.71,112.9,73.0,95.2,18.0,69.4,68.0,-0.008,202.0,13.87,23.0,114.8,13.0,100.9,41.0,-2.51,249.0,2025.0,Texas Tech,7.0,126.01035404152776,96.69979326920934,0.9545513082497972,65.55442387381238,0.7164123483011229,0.4445238143295601,0.6532813260542438,5.779329486472105,133.2697448794143,101.93472412287672,0.9561646559190828,2025.0,Arkansas,43.0,111.8979132416747,95.44909686523788,0.8615745414719157,69.26290326097963,0.7107904384879452,0.4557942144552124,0.6278956593247178,1.2403100610066944,119.43809987610308,100.9680886154274,0.873462657573843,2025.0
